,Song,Artist,pos,neu,neg,Sentiment
9870,Me da Igual,"Croni-K, Yei",0.0,0.0,0.0,
9871,Encantadora,Yandel,1.0309278350515463,91.75257731958763,7.216494845360824,Negative
9872,El Perdedor,Maluma,0.0,0.0,0.0,
9873,Mi tesoro (feat. Nicky Jam),Zion & Lennox,2.2222222222222223,95.55555555555556,2.2222222222222223,Neutral
9874,Cake By The Ocean,DNCE,11.29032258064516,79.03225806451613,9.67741935483871,Positive
9875,Picky,Joey Montana,0.0,98.9795918367347,1.0204081632653061,Negative
9876,El Perdn,"Nicky Jam, Enrique Iglesias",1.3513513513513513,86.48648648648648,12.162162162162163,Negative
9877,Cambio De Piel,Denise Rosenthal,0.0,97.61904761904762,2.380952380952381,Negative
9878,Te busco (feat. Nicky Jam),Cosculluela,1.4084507042253522,95.77464788732394,2.8169014084507045,Negative
9879,Stressed Out,Twenty One Pilots,0.0,0.0,0.0,
9880,The Mack,"Nevada, Mark Morrison, Fetty Wap",6.944444444444445,87.5,5.555555555555555,Positive
9881,Hacerlo de Da,Moral Distraida,0.0,0.0,0.0,
9882,Te Vas,Ozuna,0.0,91.83673469387756,8.16326530612245,Negative
9883,Embrigame,Zion & Lennox,2.5974025974025974,94.8051948051948,2.5974025974025974,Neutral
9884,Me Gusta,Eyci and Cody,0.0,0.0,0.0,
9885,Si me dices que s (feat. Nicky Jam),Cosculluela,2.380952380952381,95.23809523809523,2.380952380952381,Neutral
9886,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.0,0.0,0.0,
9887,Heathens,Twenty One Pilots,0.0,0.0,0.0,
9888,Hasta Que Se Seque el Malecn (feat. Farruko) - Remix,Jacob Forever,0.0,0.0,0.0,
9889,Ginza,J Balvin,6.756756756756757,93.24324324324324,0.0,Positive
9890,Sorry - Latino Remix,"Justin Bieber, J Balvin",14.814814814814813,77.77777777777779,7.4074074074074066,Positive
9891,Sin Contrato (feat. Fifth Harmony),Maluma,4.225352112676056,85.91549295774648,9.859154929577464,Negative
9892,Encantadora (feat. Farruko & Zion & Lennox) - Remix,"Yandel, Egbert Rosa aka Haze",0.0,0.0,0.0,
9893,Faded,Alan Walker,0.0,0.0,0.0,
9894,TKM,Gepe,5.084745762711865,94.91525423728814,0.0,Positive
9895,Sin Contrato (feat. Don Omar & Wisin) - Remix,Maluma,0.0,0.0,0.0,
9896,Ginza,J Balvin,6.756756756756757,93.24324324324324,0.0,Positive
9897,Sugar,Maroon 5,32.857142857142854,60.0,7.142857142857142,Positive
9898,Thinking out Loud,Ed Sheeran,0.0,0.0,0.0,
9899,Lean On (feat. M & DJ Snake),Major Lazer,0.0,0.0,0.0,
9900,Perfect Strangers,"Jonas Blue, JP Cooper",7.8125,92.1875,0.0,Positive
9901,Embrigame (feat. Don Omar) - Remix,Zion & Lennox,4.761904761904762,92.38095238095238,2.857142857142857,Positive
9902,Sorry,Justin Bieber,0.0,0.0,0.0,
9903,La Duda,Amï¿½rico,0.0,0.0,0.0,
9904,Adventure of a Lifetime,Coldplay,40.98360655737705,59.01639344262295,0.0,Positive
9905,Photograph,Ed Sheeran,0.0,0.0,0.0,
9906,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)","De La Ghetto, Mambo Kingz, DJ Luian",0.0,0.0,0.0,
9907,Si ella quisiera,Justin Quiles,1.282051282051282,98.71794871794873,0.0,Positive
9908,Si Ella Quisiera - Remix,"Justin Quiles, Yandel, Gadiel",0.0,98.9795918367347,1.0204081632653061,Negative
9909,Las Fresas - Version Urban,"Banda El Recodo, Wisin",0.0,0.0,0.0,
9910,Nena,Marama,4.651162790697675,93.02325581395348,2.3255813953488373,Positive
9911,El chisme,Reykon,0.0,100.0,0.0,Neutral
9912,De Pies A Cabeza,"Manï¿½, Nicky Jam",0.0,0.0,0.0,
9913,Love Yourself,Justin Bieber,20.689655172413794,74.13793103448276,5.172413793103448,Positive
9914,Otra copa (feat. Farruko),Justin Quiles,1.0638297872340425,97.87234042553192,1.0638297872340425,Neutral
9915,Just Hold On,"Steve Aoki, Louis Tomlinson",14.583333333333334,85.41666666666666,0.0,Positive
9916,All We Know,"The Chainsmokers, Phoebe Ryan",2.272727272727273,95.45454545454545,2.272727272727273,Neutral
9917,Loquita,Marama,0.0,100.0,0.0,Neutral
9918,Amor y dolor,"Carlos Baute, Alexis y Fido",14.893617021276595,84.04255319148936,1.0638297872340425,Positive
9919,Deberia odiarte,Noche de Brujas,0.0,0.0,0.0,
9920,Mercy,Shawn Mendes,30.0,70.0,0.0,Positive
9921,The Scientist,Coldplay,0.0,0.0,0.0,
9922,"I Dont Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN, Taylor Swift",0.0,0.0,0.0,
9923,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcangel, Bad Bunny",0.0,90.0,10.0,Negative
9924,Pierde Los Modales,"J Balvin, Daddy Yankee",2.631578947368421,94.73684210526315,2.631578947368421,Neutral
9925,The Greatest (feat. Kendrick Lamar),Sia,0.0,0.0,0.0,
9926,Danza Kuduro,"Don Omar, Lucenzo",0.0,0.0,0.0,
9927,Can't Feel My Face,The Weeknd,0.0,0.0,0.0,
9928,Andas En Mi Cabeza - Remix,"Chino & Nacho, Daddy Yankee, Don Omar, Wisin",0.0,0.0,0.0,
9929,Fantica Sensual,Plan B,1.25,98.75,0.0,Positive
9930,Una en un Milln,Alexis y Fido,1.1235955056179776,95.50561797752809,3.3707865168539324,Negative
9931,Tu Falta De Querer,Mon Laferte,0.0,100.0,0.0,Neutral
9932,Privado,"Rvssian, Nicky Jam, Farruko, Arcangel, Konshens",2.0,97.0,1.0,Positive
9933,Nunca Me Olvides,Yandel,1.1111111111111112,97.77777777777777,1.1111111111111112,Neutral
9934,Como Yo Le Doy (feat. Don Miguelo) - Spanglish Version,Pitbull,0.0,0.0,0.0,
9935,Soy Peor,Bad Bunny,1.25,86.25,12.5,Negative
9936,What Do You Mean?,Justin Bieber,0.0,0.0,0.0,
9937,Bailen (Remix),"Franco ""El Gorilla"", De La Ghetto, Luigi 21 Plus, Ozuna",0.0,0.0,0.0,
9938,Black Beatles,"Rae Sremmurd, Gucci Mane",0.0,0.0,0.0,
9939,Por Qu Sigues Con l - Remix,"Bryant Myers, Kevin Roldan",1.2658227848101267,94.9367088607595,3.79746835443038,Negative
9940,7 Years,Lukas Graham,0.0,0.0,0.0,
9941,Middle,"DJ Snake, Bipolar Sunshine",0.0,0.0,0.0,
9942,Me Reclama,"Mambo Kingz, DJ Luian, Luigi 21 Plus, Ozuna",0.0,98.78048780487805,1.2195121951219512,Negative
9943,Fake Love,Drake,2.941176470588235,94.11764705882352,2.941176470588235,Neutral
9944,Deja Que Te Bese,"Alejandro Sanz, Marc Anthony",1.3888888888888888,98.61111111111111,0.0,Positive
9945,Vaivn,Daddy Yankee,3.260869565217391,96.73913043478261,0.0,Positive
9946,Que Raro,"Feid, J Balvin",0.0,100.0,0.0,Neutral
9947,Ando buscando (feat. Piso 21),Carlos Baute,0.0,0.0,0.0,
9948,Llore,Schuster,0.0,0.0,0.0,
9949,Starving,"Hailee Steinfeld, Grey, Zedd",2.7777777777777777,94.44444444444444,2.7777777777777777,Neutral
9950,"Un Polvo (feat. Bad Bunny, Arcngel, engo Flow & De La Ghetto)","Maluma, Arcangel",1.5873015873015872,95.23809523809523,3.1746031746031744,Negative
9951,Nacimos Para Morir (feat. Joryboy),"Anuel AA, Jory Boy",0.0,0.0,0.0,
9952,Say You Won't Let Go,James Arthur,0.0,0.0,0.0,
9953,Serenata cruel,Villa Cariï¿½o,0.0,0.0,0.0,
9954,Send My Love (To Your New Lover),Adele,36.486486486486484,63.51351351351351,0.0,Positive
9955,Stitches,Shawn Mendes,0.0,0.0,0.0,
9956,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",0.0,0.0,0.0,
9957,Lush Life,Zara Larsson,6.097560975609756,93.90243902439023,0.0,Positive
9958,Yo tambien,Rombai,3.6363636363636362,96.36363636363636,0.0,Positive
9959,Obsesionado,Farruko,6.0606060606060606,89.39393939393939,4.545454545454546,Positive
9960,Moviendo Caderas (feat. Daddy Yankee),Yandel,0.0,99.03846153846155,0.9615384615384616,Negative
9961,Sex,"Cheat Codes, Kris Kross Amsterdam",1.5873015873015872,85.71428571428571,12.698412698412698,Negative
9962,Me gusta todo de ti,Noche de Brujas,0.0,96.15384615384616,3.8461538461538463,Negative
9963,Into You,Ariana Grande,0.0,100.0,0.0,Neutral
9964,Quien Dijo Amigos,Carlitos Rossy,0.0,0.0,0.0,
9965,Curiosidad,Rombai,0.0,0.0,0.0,
9966,Hello,"KAROL G, Ozuna",2.2222222222222223,94.44444444444444,3.3333333333333335,Negative
9967,Yo te propongo,Rombai,0.0,0.0,0.0,
9968,Cuando Se Pone a Bailar,Rombai,0.0,100.0,0.0,Neutral
9969,Call On Me - Ryan Riback Extended Remix,Starley,12.962962962962962,87.03703703703704,0.0,Positive
9970,Alone,Alan Walker,0.0,97.43589743589743,2.564102564102564,Negative
9971,Cheap Thrills (feat. Sean Paul),Sia,0.0,0.0,0.0,
9972,La Mordidita (feat. Yotuel),Ricky Martin,0.0,0.0,0.0,
9973,Algo Me Gusta De Ti,"Wisin & Yandel, Chris Brown, T-Pain",3.4482758620689653,91.95402298850574,4.597701149425287,Negative
9974,Too Good,"Drake, Rihanna",4.477611940298507,92.53731343283582,2.9850746268656714,Positive
9975,"Quitate la Ropa (Remix) [feat. Farruko, Kendo & Juanka]",Sammy & Falsetto,0.0,0.0,0.0,
9976,Entre la Playa Ella y Yo (feat. Vato 18k),Big Yamo,4.10958904109589,94.52054794520548,1.36986301369863,Positive
9977,By Your Side,"Jonas Blue, RAYE",1.6129032258064515,98.38709677419355,0.0,Positive
9978,Qu Gano Olvidndote (feat. Zion & Lennox) - Versin Urbana,Reik,9.230769230769232,87.6923076923077,3.076923076923077,Positive
9979,Persiana Americana,Soda Stereo,0.0,100.0,0.0,Neutral
9980,Final Song,Mï¿½,4.545454545454546,90.9090909090909,4.545454545454546,Neutral
9981,Soy Feo Pero Rico,La Combo Tortuga,0.0,0.0,0.0,
9982,No Money,Galantis,0.0,100.0,0.0,Neutral
9983,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.0,0.0,0.0,
9984,Bohemian Rhapsody - Remastered 2011,Queen,0.0,0.0,0.0,
9985,Caile (feat. Zion & De La Ghetto),"Revol, Bad Bunny, Bryant Myers",0.0,98.1651376146789,1.834862385321101,Negative
9986,Pierdo la Cabeza - Official Remix,"Zion & Lennox, Farruko, Yandel",6.0606060606060606,92.42424242424242,1.5151515151515151,Positive
9987,Cuando Pase El Temblor - Remasterizado 2007,Soda Stereo,0.0,0.0,0.0,
9988,Me Llamas,Piso 21,14.583333333333334,83.33333333333334,2.083333333333333,Positive
9989,Una Cerveza,Rafaga,0.0,0.0,0.0,
9990,Time of Our Lives,"Pitbull, Ne-Yo",4.854368932038835,90.29126213592234,4.854368932038835,Neutral
9991,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,0.0,0.0,0.0,
9992,Chandelier,Sia,0.0,0.0,0.0,
9993,Pumped Up Kicks,Foster The People,29.09090909090909,69.0909090909091,1.8181818181818181,Positive
9994,Hear Me Now,"Alok, Bruno Martini, Zeeba",0.0,100.0,0.0,Neutral
9995,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",30.952380952380953,69.04761904761905,0.0,Positive
9996,La Cmplice,Alexis y Fido,0.0,0.0,0.0,
9997,Ya Me Enter,Reik,3.9215686274509802,94.11764705882352,1.9607843137254901,Positive
9998,Oyeme,Noche de Brujas,0.0,0.0,0.0,
9999,En La Intimidad,Ozuna,2.3529411764705883,88.23529411764706,9.411764705882353,Negative
10000,Fast Car,"Jonas Blue, Dakota",0.0,96.7741935483871,3.225806451612903,Negative
10001,Otra vez (feat. J Balvin),Zion & Lennox,0.0,0.0,0.0,
10002,Chantaje (feat. Maluma),Shakira,0.0,0.0,0.0,
10003,Safari,"J Balvin, Pharrell Williams, BIA, Sky",0.0,100.0,0.0,Neutral
10004,Let Me Love You,"DJ Snake, Justin Bieber",30.263157894736842,67.10526315789474,2.631578947368421,Positive
10005,Vente Pa' Ca (feat. Maluma),Ricky Martin,0.0,0.0,0.0,
10006,Reggaetn Lento (Bailemos),CNCO,0.0,98.82352941176471,1.1764705882352942,Negative
10007,Ya No Me Duele Ms,Silvestre Dangond,0.0,98.52941176470588,1.4705882352941175,Negative
10008,Closer,"The Chainsmokers, Halsey",0.0,0.0,0.0,
10009,Bailame Despacio,"Xantos, Dynell",0.0,94.44444444444444,5.555555555555555,Negative
10010,One Dance,"Drake, WizKid, Kyla",0.0,0.0,0.0,
10011,La Bicicleta,"Carlos Vives, Shakira",0.0,100.0,0.0,Neutral
10012,Chillax (feat. Ky-Mani Marley),Farruko,2.5974025974025974,97.40259740259741,0.0,Positive
10013,Me Llamas,Piso 21,14.583333333333334,83.33333333333334,2.083333333333333,Positive
10014,Traicionera,Sebastian Yatra,5.263157894736842,84.21052631578947,10.526315789473683,Negative
10015,Starboy,"The Weeknd, Daft Punk",0.0,0.0,0.0,
10016,Dile Que Tu Me Quieres,Ozuna,0.0,100.0,0.0,Neutral
10017,Andas En Mi Cabeza,"Chino & Nacho, Daddy Yankee",0.0,0.0,0.0,
10018,24K Magic,Bruno Mars,9.58904109589041,89.04109589041096,1.36986301369863,Positive
10019,Don't Wanna Know,"Maroon 5, Kendrick Lamar",22.727272727272727,73.86363636363636,3.4090909090909087,Positive
10020,Cold Water (feat. Justin Bieber & M),Major Lazer,0.0,0.0,0.0,
10021,My Way,Calvin Harris,3.7735849056603774,96.22641509433963,0.0,Positive
10022,Don't Let Me Down (feat. Daya),The Chainsmokers,0.0,0.0,0.0,
10023,Shaky Shaky,Daddy Yankee,0.0,75.92592592592592,24.074074074074073,Negative
10024,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,0.9523809523809524,99.04761904761905,0.0,Positive
10025,Cheap Thrills,Sia,29.03225806451613,70.96774193548387,0.0,Positive
10026,Me llamas (feat. Maluma) - Remix,Piso 21,11.475409836065573,86.88524590163934,1.639344262295082,Positive
10027,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","IAmChino, El Chacal",1.2345679012345678,97.53086419753086,1.2345679012345678,Neutral
10028,Te Quiero PaMi,"Don Omar, Zion & Lennox",2.247191011235955,95.50561797752809,2.247191011235955,Neutral
10029,In the Name of Love,"Martin Garrix, Bebe Rexha",25.49019607843137,68.62745098039215,5.88235294117647,Positive
10030,Ya Me Enter (feat. Nicky Jam) - Urban Version,Reik,0.0,98.75,1.25,Negative
10031,Una y Otra Vez,Manuel Medrano,0.0,0.0,0.0,
10032,Por Fin Te Encontr,"Cali Y El Dandee, Juan Magï¿½n, Sebastian Yatra",0.0,0.0,0.0,
10033,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,8.695652173913043,84.78260869565217,6.521739130434782,Positive
10034,Vacaciones,Wisin,0.8620689655172413,99.13793103448276,0.0,Positive
10035,Treat You Better,Shawn Mendes,0.0,0.0,0.0,
10036,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,0.0,0.0,0.0,
10037,Gyal You A Party Animal,Charly Black,19.767441860465116,79.06976744186046,1.1627906976744187,Positive
10038,Side To Side,"Ariana Grande, Nicki Minaj",2.4691358024691357,88.88888888888889,8.641975308641975,Negative
10039,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,0.0,0.0,0.0,
10040,Bajo El Agua,Manuel Medrano,0.0,0.0,0.0,
10041,El chisme,Reykon,0.0,100.0,0.0,Neutral
10042,This Is What You Came For (feat. Rihanna),Calvin Harris,0.0,0.0,0.0,
10043,Heathens,Twenty One Pilots,0.0,0.0,0.0,
10044,Ruleta Rusa,Kevin Roldan,0.0,98.64864864864865,1.3513513513513513,Negative
10045,Cake By The Ocean,DNCE,11.29032258064516,79.03225806451613,9.67741935483871,Positive
10046,I Feel It Coming,"The Weeknd, Daft Punk",0.0,0.0,0.0,
10047,Encantadora,Yandel,1.0309278350515463,91.75257731958763,7.216494845360824,Negative
10048,Te busco (feat. Nicky Jam),Cosculluela,1.4084507042253522,95.77464788732394,2.8169014084507045,Negative
10049,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,0.0,0.0,0.0,
10050,The Greatest,Sia,30.864197530864196,69.1358024691358,0.0,Positive
10051,La Gozadera (feat. Marc Anthony),Gente De Zona,0.0,100.0,0.0,Neutral
10052,Ride,Twenty One Pilots,0.0,0.0,0.0,
10053,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)","Ozuna, Bad Bunny, Farruko, ï¿½engo Flow",0.0,0.0,0.0,
10054,Borro Cassette,Maluma,1.098901098901099,94.5054945054945,4.395604395604396,Negative
10055,Work,"Rihanna, Drake",0.0,0.0,0.0,
10056,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.0,0.0,0.0,
10057,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,0.0,0.0,0.0,
10058,Fuego,Juanes,0.0,0.0,0.0,
10059,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.0,0.0,0.0,
10060,Hasta el Amanecer,Nicky Jam,0.0,100.0,0.0,Neutral
10061,Manicomio,Cosculluela,11.627906976744185,87.20930232558139,1.1627906976744187,Positive
10062,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.0,0.0,0.0,
10063,Love Yourself,Justin Bieber,20.689655172413794,74.13793103448276,5.172413793103448,Positive
10064,Materialista (feat. Nicky Jam),Silvestre Dangond,0.0,0.0,0.0,
10065,Faded,Alan Walker,0.0,0.0,0.0,
10066,"I Dont Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN, Taylor Swift",0.0,0.0,0.0,
10067,Te Vas,Ozuna,0.0,91.83673469387756,8.16326530612245,Negative
10068,Stressed Out,Twenty One Pilots,0.0,0.0,0.0,
10069,Lean On (feat. M & DJ Snake),Major Lazer,0.0,0.0,0.0,
10070,Thinking out Loud,Ed Sheeran,0.0,0.0,0.0,
10071,Sorry,Justin Bieber,0.0,0.0,0.0,
10072,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,1.098901098901099,96.7032967032967,2.197802197802198,Negative
10073,Sugar,Maroon 5,32.857142857142854,60.0,7.142857142857142,Positive
10074,Ya No Me Duele Ms (feat. Farruko) - Remix,Silvestre Dangond,0.0,0.0,0.0,
10075,Me Ama Me Odia,"Ozuna, Cosculluela, Revol",0.8849557522123894,96.46017699115043,2.6548672566371683,Negative
10076,Gyal You A Party Animal - Remix,"Charly Black, Daddy Yankee",13.461538461538462,83.65384615384616,2.8846153846153846,Positive
10077,Just Hold On,"Steve Aoki, Louis Tomlinson",14.583333333333334,85.41666666666666,0.0,Positive
10078,Black Beatles,"Rae Sremmurd, Gucci Mane",0.0,0.0,0.0,
10079,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)","De La Ghetto, Mambo Kingz, DJ Luian",0.0,0.0,0.0,
10080,Middle,"DJ Snake, Bipolar Sunshine",0.0,0.0,0.0,
10081,Nunca Me Olvides,Yandel,1.1111111111111112,97.77777777777777,1.1111111111111112,Neutral
10082,Afuera Del Planeta,Manuel Medrano,0.0,100.0,0.0,Neutral
10083,Traicionera - Remix,"Sebastian Yatra, Cosculluela, Cali Y El Dandee",0.0,0.0,0.0,
10084,Fake Love,Drake,2.941176470588235,94.11764705882352,2.941176470588235,Neutral
10085,All We Know,"The Chainsmokers, Phoebe Ryan",2.272727272727273,95.45454545454545,2.272727272727273,Neutral
10086,Too Good,"Drake, Rihanna",4.477611940298507,92.53731343283582,2.9850746268656714,Positive
10087,Mercy,Shawn Mendes,30.0,70.0,0.0,Positive
10088,Starving,"Hailee Steinfeld, Grey, Zedd",2.7777777777777777,94.44444444444444,2.7777777777777777,Neutral
10089,Que Raro,"Feid, J Balvin",0.0,100.0,0.0,Neutral
10090,Corazon De Seda (feat. Ozuna),Klasico,0.0,0.0,0.0,
10091,Te Mando Flores,Fonseca,2.7027027027027026,97.2972972972973,0.0,Positive
10092,Perfect Strangers,"Jonas Blue, JP Cooper",7.8125,92.1875,0.0,Positive
10093,Hello,Adele,0.0,0.0,0.0,
10094,Embrigame,Zion & Lennox,2.5974025974025974,94.8051948051948,2.5974025974025974,Neutral
10095,Obsesionado,Farruko,6.0606060606060606,89.39393939393939,4.545454545454546,Positive
10096,Photograph,Ed Sheeran,0.0,0.0,0.0,
10097,Desesperado,Andrï¿½s Cepeda,0.0,100.0,0.0,Neutral
10098,Mi tesoro (feat. Nicky Jam),Zion & Lennox,2.2222222222222223,95.55555555555556,2.2222222222222223,Neutral
10099,Hymn for the Weekend - Seeb Remix,Coldplay,3.6363636363636362,94.54545454545455,1.8181818181818181,Positive
10100,Say You Won't Let Go,James Arthur,0.0,0.0,0.0,
10101,Ginza,J Balvin,6.756756756756757,93.24324324324324,0.0,Positive
10102,Embrigame (feat. Don Omar) - Remix,Zion & Lennox,4.761904761904762,92.38095238095238,2.857142857142857,Positive
10103,Encantadora (feat. Farruko & Zion & Lennox) - Remix,"Yandel, Egbert Rosa aka Haze",0.0,0.0,0.0,
10104,What Do You Mean?,Justin Bieber,0.0,0.0,0.0,
10105,7 Years,Lukas Graham,0.0,0.0,0.0,
10106,Stitches,Shawn Mendes,0.0,0.0,0.0,
10107,Can't Feel My Face,The Weeknd,0.0,0.0,0.0,
10108,Cheap Thrills (feat. Sean Paul),Sia,0.0,0.0,0.0,
10109,En La Intimidad,Ozuna,2.3529411764705883,88.23529411764706,9.411764705882353,Negative
10110,Fast Car,"Jonas Blue, Dakota",0.0,96.7741935483871,3.225806451612903,Negative
10111,Hymn for the Weekend,Coldplay,2.4691358024691357,93.82716049382715,3.7037037037037033,Negative
10112,Nota de Amor (feat. Daddy Yankee),"Wisin, Carlos Vives",2.0618556701030926,93.81443298969072,4.123711340206185,Negative
10113,Desde Esa Noche (feat. Maluma),Thalia,0.0,0.0,0.0,
10114,Hasta Que Se Seque el Malecn (feat. Farruko) - Remix,Jacob Forever,0.0,0.0,0.0,
10115,Flor Plida,Marc Anthony,8.16326530612245,91.83673469387756,0.0,Positive
10116,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcangel, Bad Bunny",0.0,90.0,10.0,Negative
10117,The Greatest (feat. Kendrick Lamar),Sia,0.0,0.0,0.0,
10118,Bohemian Rhapsody - Remastered 2011,Queen,0.0,0.0,0.0,
10119,Si No Te Quiere Remix (feat. Arcangel & Farruko),Ozuna,2.7027027027027026,96.3963963963964,0.9009009009009009,Positive
10120,Locked Away (feat. Adam Levine),R. City,0.0,0.0,0.0,
10121,Hello,"KAROL G, Ozuna",2.2222222222222223,94.44444444444444,3.3333333333333335,Negative
10122,All of Me,John Legend,0.0,0.0,0.0,
10123,Si me dices que s (feat. Nicky Jam),Cosculluela,2.380952380952381,95.23809523809523,2.380952380952381,Neutral
10124,Call On Me - Ryan Riback Extended Remix,Starley,12.962962962962962,87.03703703703704,0.0,Positive
10125,Lush Life,Zara Larsson,6.097560975609756,93.90243902439023,0.0,Positive
10126,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,0.0,0.0,0.0,
10127,Vine a Buscarte,Fonseca,0.0,0.0,0.0,
10128,Deja Que Te Bese,"Alejandro Sanz, Marc Anthony",1.3888888888888888,98.61111111111111,0.0,Positive
10129,Firestone,"Kygo, Conrad Sewell",22.448979591836736,77.55102040816327,0.0,Positive
10130,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.0,0.0,0.0,
10131,By Your Side,"Jonas Blue, RAYE",1.6129032258064515,98.38709677419355,0.0,Positive
10132,Bad Things (with Camila Cabello),Machine Gun Kelly,0.0,0.0,0.0,
10133,"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,0.0,0.0,0.0,
10134,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.0,0.0,0.0,
10135,Adventure of a Lifetime,Coldplay,40.98360655737705,59.01639344262295,0.0,Positive
10136,El Perdedor (feat. Yandel) - The Remix,Maluma,3.9603960396039604,93.06930693069307,2.9702970297029703,Positive
10137,Counting Stars,OneRepublic,0.0,0.0,0.0,
10138,Into You,Ariana Grande,0.0,100.0,0.0,Neutral
10139,The Scientist,Coldplay,0.0,0.0,0.0,
10140,El Perdedor,Maluma,0.0,0.0,0.0,
10141,Ando buscando (feat. Piso 21),Carlos Baute,0.0,0.0,0.0,
10142,Maldita Traicion,Alzate,0.0,0.0,0.0,
10143,Somos Dos,Bomba Estï¿½reo,23.52941176470588,76.47058823529412,0.0,Positive
10144,Privado,"Rvssian, Nicky Jam, Farruko, Arcangel, Konshens",2.0,97.0,1.0,Positive
10145,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",0.0,0.0,0.0,
10146,Baila Conmigo,"Juan Magï¿½n, Luciana",0.0,100.0,0.0,Neutral
10147,Chandelier,Sia,0.0,0.0,0.0,
10148,De Pies A Cabeza,"Manï¿½, Nicky Jam",0.0,0.0,0.0,
10149,PILLOWTALK,ZAYN,0.0,0.0,0.0,
10150,Stole the Show,"Kygo, Parson James",16.666666666666664,79.16666666666666,4.166666666666666,Positive
10151,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0.0,0.0,0.0,
10152,Safe And Sound,Capital Cities,9.523809523809524,90.47619047619048,0.0,Positive
10153,Acrcate (feat. Nicky Jam) - Remix,De La Ghetto,1.9230769230769231,96.15384615384616,1.9230769230769231,Neutral
10154,Alone,Alan Walker,0.0,97.43589743589743,2.564102564102564,Negative
10155,Caraluna,Bacilos,0.0,98.50746268656717,1.4925373134328357,Negative
10156,Ya Me Enter,Reik,3.9215686274509802,94.11764705882352,1.9607843137254901,Positive
10157,Send My Love (To Your New Lover),Adele,36.486486486486484,63.51351351351351,0.0,Positive
10158,La Mueca,Mike Bahï¿½a,0.0,0.0,0.0,
10159,Volv a Nacer,Carlos Vives,0.0,0.0,0.0,
10160,Me Rehso,Danny Ocean,1.639344262295082,91.80327868852459,6.557377049180328,Negative
10161,Propuesta Indecente,Romeo Santos,0.0,98.27586206896551,1.7241379310344827,Negative
10162,Hear Me Now,"Alok, Bruno Martini, Zeeba",0.0,100.0,0.0,Neutral
10163,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",30.952380952380953,69.04761904761905,0.0,Positive
10164,Soy Peor,Bad Bunny,1.25,86.25,12.5,Negative
10165,Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),Carlos Vives,3.508771929824561,80.7017543859649,15.789473684210526,Negative
10166,Lo mejor que hay en mi vida,Andrï¿½s Cepeda,0.0,0.0,0.0,
10167,Por el Resto de Mi Vida,Andrï¿½s Cepeda,0.0,0.0,0.0,
10168,"Un Polvo (feat. Bad Bunny, Arcngel, engo Flow & De La Ghetto)","Maluma, Arcangel",1.5873015873015872,95.23809523809523,3.1746031746031744,Negative
10169,Love Me Now,John Legend,49.056603773584904,39.62264150943396,11.320754716981133,Positive
10170,Hotline Bling,Drake,10.95890410958904,87.67123287671232,1.36986301369863,Positive
10171,Si No Te Quiere,Ozuna,1.3157894736842104,98.68421052631578,0.0,Positive
10172,Panda,Desiigner,0.0,0.0,0.0,
10173,Scars To Your Beautiful,Alessia Cara,33.89830508474576,61.016949152542374,5.084745762711865,Positive
10174,Vivir Mi Vida,Marc Anthony,0.0,100.0,0.0,Neutral
